pk_emissions,report_id,location_id,location_name,active,country,bu_rc_id,bu_rc_name,fiscal_year,fiscal_quarter,status,scope,media_type,halo_name,halos_subtype,emission_type,emissions_t,co2_factor,co2e_t,r11e_t,r11_factor,refrigerant,kyoto_gases_remark,halogenated_carbons_remark,source_last_updated,load_date
e2a24eeba574a866555777160838e980,1225,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2023,Q2,Approved,Scope 1,Methane,,,Kyoto Gases,0.131677,26.466,3.484963,0.0,0.0,,,,2023-02-06 00:00:00.000,2026-07-10 08:00:00.000
127113f32a295aa63bd4c7752fce51a1,1225,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2023,Q2,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,3.192698,0.9826,3.137145,0.0,0.0,,,,2023-02-06 00:00:00.000,2026-07-10 08:00:00.000
,1225,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2023,Q2,Approved,Scope 1,Halogenated Carbons,R290,HC,Halogenated Carbons,0.166311,2.97,0.493944,0.0,0.0,True,,Minor leak detected and repaired during maintenance.,2023-02-06 00:00:00.000,2026-07-10 08:00:00.000
88ed4ce2a251d93b2a51ae5c4cfbc375,1226,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2023,Q3,Approved,Scope 1,SF6 (emitted amount = eM),NO HALO,,Kyoto Gases,0.007323,23658.3893,173.250385,0.0,0.0,,,Minor leak detected and repaired during maintenance.,2023-04-19 00:00:00.000,2026-07-10 08:00:00.000
60319094a39dba3bd590b5725b35105f,1226,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2023,Q3,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.047761,265.5304,12.681997,0.0,0.0,,Routine annual measurement; values within expected range.,Refrigerant charge calculated from equipment log.,2023-04-19 00:00:00.000,2026-07-10 08:00:00.000
63fecd0de8ac1beefb5963e497d60fff,1226,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2023,Q3,Approved,Scope 1,Methane,,,Kyoto Gases,0.171211,26.474,4.53264,0.0,0.0,,Data sourced from metered measurements at site level.,,2023-04-19 00:00:00.000,2026-07-10 08:00:00.000
24ac4100d59a862ed6c15eb2a2166447,1226,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2023,Q3,Approved,Scope 1,Technical Carbon Dioxide,NO HALO,,Kyoto Gases,3.40098,1.0149,3.451655,0.0,0.0,,,,,2026-07-10 08:00:00.000
65fdb98dd2234f6de229780028d46f2f,1226,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2023,Q3,Approved,Scope 1,Halogenated Carbons,R290,HC,Halogenated Carbons,0.175705,3.01,0.528872,0.0,0.0,True,,Minor leak detected and repaired during maintenance.,2023-04-19 00:00:00.000,2026-07-10 08:00:00.000
ee7e28ecfb3a807453a4101e1a44f7d4,1227,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2023,Q4,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.007789,24302.0336,189.28854,0.0,0.0,,,,2023-07-21 00:00:00.000,2026-07-10 08:00:00.000
016a2ac1daaff4cd9ba9015f71178ea1,1227,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2023,Q4,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.037375,275.195,10.285413,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2023-07-21 00:00:00.000,2026-07-10 08:00:00.000
,1227,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2023,Q4,Approved,Scope 1,Methane,,,Kyoto Gases,0.136277,27.6339,3.765865,0.0,0.0,,,Annual refrigerant top-up recorded; leak-check performed.,2023-07-21 00:00:00.000,2026-07-10 08:00:00.000
7801eb9dbff854c3b63664afdedfd196,1227,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2023,Q4,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,3.215744,0.972,3.125703,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,,2023-07-21 00:00:00.000,2026-07-10 08:00:00.000
66b1ecd9ae89267fbf671987e47d4bcf,1227,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2023,Q4,Approved,Scope 1,Halogenated Carbons,R290,HC,Halogenated Carbons,0.174765,2.96,0.517304,0.0,0.0,True,,Minor leak detected and repaired during maintenance.,2023-07-21 00:00:00.000,2026-07-10 08:00:00.000
1cfa3a2824be8422efca674e75fb43d9,1228,12,Synthetic Site 012,True,,3009,SI_D_EV,2024,Q1,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.006902,23622.6921,163.043821,0.0,0.0,,,,2023-10-26 00:00:00.000,2026-07-10 08:00:00.000
46587599dee666714c8af98aebd97ba4,1228,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2024,Q1,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.046355,272.7784,12.644643,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2023-10-26 00:00:00.000,2026-07-10 08:00:00.000
,1228,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2024,Q1,Approved,Scope 1,Methane,,,Kyoto Gases,0.152572,26.9198,4.107208,0.0,0.0,,Data sourced from metered measurements at site level.,Annual refrigerant top-up recorded; leak-check performed.,2023-10-26 00:00:00.000,2026-07-10 08:00:00.000
1b30f62597cea6eca1139d2455351fae,1228,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2024,Q1,Approved,Scope 1,Technical Carbon Dioxide,NO HALO,,Kyoto Gases,2.769989,1.002,2.775529,0.0,0.0,,,,2023-10-26 00:00:00.000,2026-07-10 08:00:00.000
,1228,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2024,Q1,Approved,Scope 1,Halogenated Carbons,R290,HC,Halogenated Carbons,0.166843,3.06,0.51054,0.0,0.0,True,,Minor leak detected and repaired during maintenance.,2023-10-26 00:00:00.000,2026-07-10 08:00:00.000
128a421002f3d4198700fd51353a97de,1229,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2024,Q2,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.00833,24784.0987,206.451542,0.0,0.0,,,Minor leak detected and repaired during maintenance.,2024-02-03 00:00:00.000,2026-07-10 08:00:00.000
becf2809aafab945af47090669910ea9,1229,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2024,Q2,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.037786,270.6404,10.226418,0.0,0.0,,Routine annual measurement; values within expected range.,,2024-02-03 00:00:00.000,2026-07-10 08:00:00.000
,1229,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2024,Q2,Approved,Scope 1,Methane,,,Kyoto Gases,0.164228,26.5184,4.355064,0.0,0.0,,Data sourced from metered measurements at site level.,,2024-02-03 00:00:00.000,2026-07-10 08:00:00.000
bc71064f5b2223e502e9fd90545976c5,1229,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2024,Q2,Approved,Scope 1,Technical Carbon Dioxide,NO HALO,,Kyoto Gases,2.897982,1.0135,2.937105,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,,2024-02-03 00:00:00.000,2026-07-10 08:00:00.000
35c62d01d96a8cbe768ed058dfadffba,1229,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2024,Q2,Approved,Scope 1,Halogenated Carbons,R290,HC,Halogenated Carbons,0.170744,2.96,0.505402,0.0,0.0,True,,Minor leak detected and repaired during maintenance.,2024-02-03 00:00:00.000,2026-07-10 08:00:00.000
48573464954ba7d22117b3449ebd34fa,1230,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2024,Q3,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.006579,24852.9901,163.507822,0.0,0.0,,,,2024-04-21 00:00:00.000,2026-07-10 08:00:00.000
dd9b6aa383f5c620ea3efd646ffd59e1,1230,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2024,Q3,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.047977,279.4962,13.409389,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2024-04-21 00:00:00.000,2026-07-10 08:00:00.000
7f461f09cf39b9699c37cd24519b6220,1230,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2024,Q3,Approved,Scope 1,Methane,,,Kyoto Gases,0.161794,26.7281,4.324446,0.0,0.0,,,,,2026-07-10 08:00:00.000
8fb3bba3056940f9edafe89041287914,1230,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2024,Q3,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,2.626227,1.0114,2.656166,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,Refrigerant charge calculated from equipment log.,2024-04-21 00:00:00.000,2026-07-10 08:00:00.000
5c58ce31f05c553758d649d4dad29204,1230,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2024,Q3,Approved,Scope 1,Halogenated Carbons,R290,HC,Halogenated Carbons,0.179193,3.07,0.550123,0.0,0.0,True,,Minor leak detected and repaired during maintenance.,2024-04-21 00:00:00.000,2026-07-10 08:00:00.000
36e5d587e305967b64c7a44e75ac75ae,1231,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2024,Q4,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.006709,23725.0141,159.17112,0.0,0.0,,,,2024-08-14 00:00:00.000,2026-07-10 08:00:00.000
fcda6ba3c55f7b188bb3a01cdf17f49a,1231,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2024,Q4,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.043086,267.6768,11.533123,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2024-08-14 00:00:00.000,2026-07-10 08:00:00.000
ccef1e4c31ebeb366a448ea5a71fce5c,1231,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2024,Q4,Approved,Scope 1,Methane,,,Kyoto Gases,0.16166,27.501,4.445812,0.0,0.0,,Data sourced from metered measurements at site level.,,2024-08-14 00:00:00.000,2026-07-10 08:00:00.000
34eb869a96be8485dfbb4344cf5ef784,1231,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2024,Q4,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,2.742688,1.008,2.76463,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,,2024-08-14 00:00:00.000,2026-07-10 08:00:00.000
83e300b551a6b55f32e41e245c1f5535,1231,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2024,Q4,Approved,Scope 1,Halogenated Carbons,R290,HC,Halogenated Carbons,0.179345,3.05,0.547002,0.0,0.0,True,,Minor leak detected and repaired during maintenance.,2024-08-14 00:00:00.000,2026-07-10 08:00:00.000
036513f11c251a0beced17b6740e20ce,1232,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2025,Q1,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.007044,24005.0384,169.09149,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,,2024-10-25 00:00:00.000,2026-07-10 08:00:00.000
,1232,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2025,Q1,Approved,Scope 1,Nitrous Oxide (N2O),NO HALO,,Kyoto Gases,0.041731,269.9266,11.264307,0.0,0.0,,Routine annual measurement; values within expected range.,Refrigerant charge calculated from equipment log.,2024-10-25 00:00:00.000,2026-07-10 08:00:00.000
,1232,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2025,Q1,Approved,Scope 1,Methane,,,Kyoto Gases,0.131785,27.7292,3.654293,0.0,0.0,,,Annual refrigerant top-up recorded; leak-check performed.,2024-10-25 00:00:00.000,2026-07-10 08:00:00.000
3fe72dbe1701b8674f65dc8993aeec8a,1232,12,Synthetic Site 012,True,,3009,SI_D_EV,2025,Q1,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,3.116869,0.9826,3.062635,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2024-10-25 00:00:00.000,2026-07-10 08:00:00.000
b4e44514fb5241a752c605d2b69f4039,1232,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2025,Q1,Approved,Scope 1,Halogenated Carbons,R290,,Halogenated Carbons,0.148574,2.93,0.435322,0.0,0.0,True,,Minor leak detected and repaired during maintenance.,2024-10-25 00:00:00.000,2026-07-10 08:00:00.000
da868fe9c56e4c6b6d0efc7e3ac37cbc,1233,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2025,Q2,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.008195,23635.2753,193.691081,0.0,0.0,,,,2025-01-28 00:00:00.000,2026-07-10 08:00:00.000
6bd9f3bdec263bd69b2c314637359a0b,1233,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2025,Q2,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.045468,267.2091,12.149463,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2025-01-28 00:00:00.000,2026-07-10 08:00:00.000
,1233,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2025,Q2,Approved,Scope 1,Methane,,,Kyoto Gases,0.169564,27.6363,4.686122,0.0,0.0,,,,2025-01-28 00:00:00.000,2026-07-10 08:00:00.000
1eed411f852160ba9a63be90aba3ebf7,1233,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2025,Q2,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,3.236156,0.9753,3.156223,0.0,0.0,,,,2025-01-28 00:00:00.000,2026-07-10 08:00:00.000
,1233,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2025,Q2,Approved,Scope 1,Halogenated Carbons,R290,HC,Halogenated Carbons,0.135746,2.92,0.396378,0.0,0.0,True,,Minor leak detected and repaired during maintenance.,2025-01-28 00:00:00.000,2026-07-10 08:00:00.000
99af0482a1f2e0a322237b17cf9f1938,1234,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2025,Q3,Approved,Scope 1,SF6 (emitted amount = eM),NO HALO,,Kyoto Gases,0.007259,23571.6554,171.106647,0.0,0.0,,,,2025-05-05 00:00:00.000,2026-07-10 08:00:00.000
5e187f7f088032cf56e415eef6fb7bba,1234,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2025,Q3,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.045784,271.7101,12.439975,0.0,0.0,,,,2025-05-05 00:00:00.000,2026-07-10 08:00:00.000
cef8737283fd1235dcd8e495739d56d6,1234,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2025,Q3,Approved,Scope 1,Methane,NO HALO,,Kyoto Gases,0.147885,26.205,3.875326,0.0,0.0,,,,2025-05-05 00:00:00.000,2026-07-10 08:00:00.000
df594a2c462b2522ed20ddc10ced4328,1234,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2025,Q3,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,2.604837,0.9736,2.536069,0.0,0.0,,,,2025-05-05 00:00:00.000,2026-07-10 08:00:00.000
,1234,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2025,Q3,Approved,Scope 1,Halogenated Carbons,R290,HC,Halogenated Carbons,0.167544,3.04,0.509334,0.0,0.0,True,,Minor leak detected and repaired during maintenance.,2025-05-05 00:00:00.000,2026-07-10 08:00:00.000
29b07585fb0e90e79f29d73eafdddce7,1235,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2025,Q4,Approved,Scope 1,SF6 (emitted amount = eM),NO HALO,,Kyoto Gases,0.00794,23934.5331,190.040193,0.0,0.0,,,,,2026-07-10 08:00:00.000
d25c10e062a81df1e6e7b686e2f213d4,1235,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2025,Q4,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.039,270.3408,10.543291,0.0,0.0,,Routine annual measurement; values within expected range.,,2025-07-26 00:00:00.000,2026-07-10 08:00:00.000
f4cd4b9f10cbedb7592b295cb890986b,1235,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2025,Q4,Approved,Scope 1,Methane,,,Kyoto Gases,0.167887,27.7811,4.664086,0.0,0.0,,,Annual refrigerant top-up recorded; leak-check performed.,2025-07-26 00:00:00.000,2026-07-10 08:00:00.000
ce37253532b4a693021e300d0a31b549,1235,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2025,Q4,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,2.950397,1.0248,3.023567,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,Refrigerant charge calculated from equipment log.,2025-07-26 00:00:00.000,2026-07-10 08:00:00.000
787f497a67ed74394750da11b6bcd981,1235,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2025,Q4,Approved,Scope 1,Halogenated Carbons,R290,HC,Halogenated Carbons,0.155712,2.96,0.460908,0.0,0.0,True,,,2025-07-26 00:00:00.000,2026-07-10 08:00:00.000
,1236,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2026,Q1,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.007858,24254.9945,190.595747,0.0,0.0,,,,2025-10-26 00:00:00.000,2026-07-10 08:00:00.000
15accd4fa97f0b4e62fcb536d4f2ff6f,1236,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2026,Q1,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.038542,267.8425,10.323186,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2025-10-26 00:00:00.000,2026-07-10 08:00:00.000
,1236,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2026,Q1,Approved,Scope 1,Methane,,,Kyoto Gases,0.170472,26.7532,4.560672,0.0,0.0,,,,2025-10-26 00:00:00.000,2026-07-10 08:00:00.000
fcfd455aa928654e2414e252af3aab44,1236,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2026,Q1,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,2.830064,1.0044,2.842516,0.0,0.0,,,,2025-10-26 00:00:00.000,2026-07-10 08:00:00.000
,1236,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2026,Q1,Approved,Scope 1,Halogenated Carbons,R290,HC,Halogenated Carbons,0.166547,2.93,0.487983,0.0,0.0,True,,,2025-10-26 00:00:00.000,2026-07-10 08:00:00.000
acd982bbbf808a0fd5d39511e41c87aa,1237,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2026,Q2,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.007342,24991.4842,183.487477,0.0,0.0,,,Minor leak detected and repaired during maintenance.,2026-01-21 00:00:00.000,2026-07-10 08:00:00.000
,1237,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2026,Q2,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.036045,268.674,9.684354,0.0,0.0,,,,2026-01-21 00:00:00.000,2026-07-10 08:00:00.000
3763967e165ba7f7a9c6dc920ddab66a,1237,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2026,Q2,Approved,Scope 1,Methane,,,Kyoto Gases,0.131628,26.4958,3.487589,0.0,0.0,,,Annual refrigerant top-up recorded; leak-check performed.,2026-01-21 00:00:00.000,2026-07-10 08:00:00.000
f9259685b6f0c331257c43bd283ca996,1237,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2026,Q2,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,3.501834,0.9711,3.400631,0.0,0.0,,,,2026-01-21 00:00:00.000,2026-07-10 08:00:00.000
8650bb99145270a54b9c9c4ca87633e3,1237,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2026,Q2,Approved,Scope 1,Halogenated Carbons,R290,HC,Halogenated Carbons,0.172447,2.96,0.510443,0.0,0.0,True,,Minor leak detected and repaired during maintenance.,2026-01-21 00:00:00.000,2026-07-10 08:00:00.000
2a8506fbc5de70a64cecfcd239b047e9,1238,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2026,Q3,Approved,Scope 1,SF6 (emitted amount = eM),NO HALO,,Kyoto Gases,0.007782,24771.3711,192.77081,0.0,0.0,,,Minor leak detected and repaired during maintenance.,2026-04-19 00:00:00.000,2026-07-10 08:00:00.000
06168c3d70cc1937dc770968582e976e,1238,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2026,Q3,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.041536,272.968,11.337999,0.0,0.0,,Routine annual measurement; values within expected range.,Refrigerant charge calculated from equipment log.,2026-04-19 00:00:00.000,2026-07-10 08:00:00.000
,1238,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2026,Q3,Approved,Scope 1,Methane,,,Kyoto Gases,0.16722,27.1061,4.532682,0.0,0.0,,Data sourced from metered measurements at site level.,,2026-04-19 00:00:00.000,2026-07-10 08:00:00.000
cc729da6cd9dc0f03e21935ac3170e99,1238,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2026,Q3,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,3.355945,1.0158,3.408969,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2026-04-19 00:00:00.000,2026-07-10 08:00:00.000
b9067f1f5dbf4920085ec4672e7ba515,1238,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2026,Q3,Approved,Scope 1,Halogenated Carbons,R290,HC,Halogenated Carbons,0.177395,3.01,0.533959,0.0,0.0,True,,Minor leak detected and repaired during maintenance.,2026-04-19 00:00:00.000,2026-07-10 08:00:00.000
724eede1d7db81037ab85bc4e8ead888,1239,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2026,Q4,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.008261,23793.8285,196.560817,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,Minor leak detected and repaired during maintenance.,2026-08-06 00:00:00.000,2026-07-10 08:00:00.000
3c67e9147d160ecb62811d929fee2bda,1239,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2026,Q4,Approved,Scope 1,Nitrous Oxide (N2O),NO HALO,,Kyoto Gases,0.044231,269.1833,11.906247,0.0,0.0,,Routine annual measurement; values within expected range.,,2026-08-06 00:00:00.000,2026-07-10 08:00:00.000
,1239,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2026,Q4,Approved,Scope 1,Methane,,,Kyoto Gases,0.15312,26.3254,4.030945,0.0,0.0,,Data sourced from metered measurements at site level.,Annual refrigerant top-up recorded; leak-check performed.,2026-08-06 00:00:00.000,2026-07-10 08:00:00.000
,1239,12,Synthetic Site 012,True,,3009,SI_D_EV,2026,Q4,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,3.171675,0.9991,3.16882,0.0,0.0,,,,2026-08-06 00:00:00.000,2026-07-10 08:00:00.000
3ad7344e5804f4d62ef44caee287fb5b,1239,12,Synthetic Site 012,True,IT,3009,SI_D_EV,2026,Q4,Approved,Scope 1,Halogenated Carbons,R290,,Halogenated Carbons,0.146751,3.0,0.440253,0.0,0.0,True,,,2026-08-06 00:00:00.000,2026-07-10 08:00:00.000
54b6c31854f6743fbef97acedff009cd,1240,13,Synthetic Site 013,True,IN,3012,SI_D_PM,2022,Q1,Approved,Scope 1,SF6 (emitted amount = eM),NO HALO,,Kyoto Gases,0.000436,24473.2049,10.670317,0.0,0.0,,,Annual refrigerant top-up recorded; leak-check performed.,2021-11-02 00:00:00.000,2026-07-10 08:00:00.000
d087e1e6995636093e6b7ea9a8e2c490,1240,13,Synthetic Site 013,True,IN,3012,SI_D_PM,2022,Q1,Approved,Scope 1,Nitrous Oxide (N2O),NO HALO,,Kyoto Gases,0.032767,279.4748,9.157551,0.0,0.0,,,,2021-11-02 00:00:00.000,2026-07-10 08:00:00.000
d334b6e268e52f7a311bb98d7c73cfcd,1240,13,Synthetic Site 013,True,IN,3012,SI_D_PM,2022,Q1,Approved,Scope 1,Methane,,,Kyoto Gases,0.248319,27.204,6.75527,0.0,0.0,,Data sourced from metered measurements at site level.,,2021-11-02 00:00:00.000,2026-07-10 08:00:00.000
6bc92a1c5d571aea77c28f68fe36ec8f,1240,13,Synthetic Site 013,True,IN,3012,SI_D_PM,2022,Q1,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,0.555733,0.982,0.54573,0.0,0.0,,Routine annual measurement; values within expected range.,,2021-11-02 00:00:00.000,2026-07-10 08:00:00.000
207935b033a9328aeb2311ceaf0028f6,1240,13,Synthetic Site 013,True,IN,3012,SI_D_PM,2022,Q1,Approved,Scope 1,Halogenated Carbons,R410A,HFC,Halogenated Carbons,0.120037,2033.73,244.122848,0.0,0.0,True,,,2021-11-02 00:00:00.000,2026-07-10 08:00:00.000
,1240,13,Synthetic Site 013,True,IN,3012,SI_D_PM,2022,Q1,Approved,Scope 1,Halogenated Carbons,R123,HCFC,Halogenated Carbons,0.03991,79.69,3.180428,0.0007982,0.02,True,,Minor leak detected and repaired during maintenance.,2021-11-02 00:00:00.000,2026-07-10 08:00:00.000
625dcd8f636c3b895ad55c07c172e661,1241,13,Synthetic Site 013,True,IN,3012,SI_D_PM,2022,Q2,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.000374,24956.2286,9.333629,0.0,0.0,,,,2022-01-28 00:00:00.000,2026-07-10 08:00:00.000
,1241,13,Synthetic Site 013,True,IN,3012,SI_D_PM,2022,Q2,Approved,Scope 1,Nitrous Oxide (N2O),NO HALO,,Kyoto Gases,0.035692,270.8039,9.665533,0.0,0.0,,,,2022-01-28 00:00:00.000,2026-07-10 08:00:00.000
1cb38d1170c2d85d35d91da9202bbe77,1241,13,Synthetic Site 013,True,IN,3012,SI_D_PM,2022,Q2,Approved,Scope 1,Methane,,,Kyoto Gases,0.224383,26.218,5.882873,0.0,0.0,,,Minor leak detected and repaired during maintenance.,2022-01-28 00:00:00.000,2026-07-10 08:00:00.000
4e3134fa51c8b05a2dc0455f4e3de8f1,1241,13,Synthetic Site 013,True,IN,3012,SI_D_PM,2022,Q2,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,0.519063,0.9737,0.505412,0.0,0.0,,,,2022-01-28 00:00:00.000,2026-07-10 08:00:00.000
db81e3a53003e37f9849fea5c7bf5749,1241,13,Synthetic Site 013,True,IN,3012,SI_D_PM,2022,Q2,Approved,Scope 1,Halogenated Carbons,R410A,,Halogenated Carbons,0.12311,2137.62,263.162398,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2022-01-28 00:00:00.000,2026-07-10 08:00:00.000
7f06f4a94e6974d03e470c50e705fbcd,1241,13,Synthetic Site 013,True,IN,3012,SI_D_PM,2022,Q2,Approved,Scope 1,Halogenated Carbons,R123,HCFC,Halogenated Carbons,0.031878,78.26,2.494772,0.00063756,0.02,True,,Minor leak detected and repaired during maintenance.,2022-01-28 00:00:00.000,2026-07-10 08:00:00.000
3f3d5f582c21f90b7966282a2a7aac48,1242,13,Synthetic Site 013,True,IN,3012,SI_D_PM,2022,Q3,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.000377,23804.6801,8.974364,0.0,0.0,,,,2022-05-02 00:00:00.000,2026-07-10 08:00:00.000
,1242,13,Synthetic Site 013,True,IN,3012,SI_D_PM,2022,Q3,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.033332,279.9571,9.33153,0.0,0.0,,Data sourced from metered measurements at site level.,,2022-05-02 00:00:00.000,2026-07-10 08:00:00.000
